TIMESTAMP,A,B,C
2022070702,7,300,875
2022070702,7,297,875
2022070702,7,300,875
2022070702,7,295,876
2022070702,7,302,876
2022070703,7,295,876
2022070703,7,297,876
2022070703,6,300,878
2022070703,7,297,876
2022070703,7,293,876
2022070703,7,295,877
2022070704,7,297,875
2022070704,7,297,877
2022070704,7,300,877
2022070704,6,295,875
2022070704,2,291,875
2022070704,0,300,0
2022070705,0,302,0
2022070705,0,304,0
2022070705,0,304,0
2022070705,0,306,0
2022070705,0,308,0
2022070705,0,308,0
2022070706,0,310,0
2022070706,0,312,0
2022070706,0,310,0
2022070706,0,310,0
2022070706,0,308,0
2022070706,0,312,0
2022070707,0,306,0
2022070707,0,306,0
2022070707,0,312,0
2022070707,0,310,0
2022070707,0,308,0
2022070707,0,312,0
2022070708,0,310,0
2022070708,0,310,0
2022070708,0,312,0
2022070708,0,308,0
2022070708,0,310,0
2022070708,0,304,0
2022070709,0,310,0
2022070709,0,306,0
2022070709,0,306,0
2022070709,0,310,0
2022070709,0,310,0
2022070709,0,310,0
2022070710,0,314,0
2022070710,0,312,0
2022070710,0,312,0
2022070710,0,314,0
2022070710,0,317,0
2022070710,0,319,0
2022070711,0,319,0
2022070711,0,321,0
2022070711,0,319,0
2022070711,0,323,0
2022070711,0,321,0
2022070711,0,327,0
2022070712,0,325,0
2022070712,0,325,0
2022070712,0,325,0
2022070712,0,325,0
2022070712,0,321,0
2022070712,0,329,0
2022070713,0,327,0
2022070713,0,327,0
2022070713,0,327,0
2022070713,0,329,0
2022070713,0,329,0
2022070713,0,327,0
2022070714,0,323,0
2022070714,0,317,0
2022070714,0,308,0
2022070714,0,304,0
2022070714,0,306,0
2022070714,0,297,0
2022070715,0,302,0
2022070715,0,302,0
2022070715,0,300,0
2022070715,0,302,0
2022070715,0,295,0
2022070715,0,293,0
2022070716,0,295,0
2022070716,0,295,0
2022070716,0,291,0
2022070716,0,293,0
2022070716,0,293,0
2022070716,0,289,0
2022070717,0,285,0
2022070717,0,289,0
2022070717,0,287,0
2022070717,0,287,0
2022070717,0,285,0
2022070717,0,287,0
2022070718,0,287,0
2022070718,0,282,0
2022070718,0,280,0
2022070718,0,285,0
2022070718,0,285,0
2022070718,0,280,0
2022070719,0,282,0
2022070719,0,282,0
2022070719,0,282,0
2022070719,0,278,0
2022070719,0,278,0
2022070719,0,280,0
2022070720,0,278,0
2022070720,0,278,0
2022070720,0,278,0
2022070720,0,274,0
2022070720,0,276,0
2022070720,0,274,0
2022070721,0,272,0
2022070721,0,276,0
2022070721,0,270,0
2022070721,0,272,0
2022070721,0,270,0
2022070721,0,268,0
2022070722,0,263,0
2022070722,0,263,0
2022070722,0,268,0
2022070722,0,263,0
2022070722,0,261,0
2022070722,0,265,0
2022070723,0,263,0
2022070723,0,259,0
2022070723,0,257,0
2022070723,0,259,0
2022070723,0,257,0
2022070723,0,257,0
2022070800,0,253,0
2022070800,0,257,0
2022070800,0,255,0
2022070800,0,255,0
2022070800,0,255,0
2022070800,0,257,0
2022070801,0,250,0
2022070801,0,250,0
2022070801,0,250,0
2022070801,0,255,0
2022070801,0,255,0
2022070801,0,248,0
2022070802,0,244,0
2022070802,0,250,0
2022070802,0,244,0
2022070802,0,248,0
2022070802,0,250,0
2022070802,0,244,0
2022070803,0,246,0
2022070803,0,246,0
2022070803,0,244,0
2022070803,0,244,0
2022070803,0,244,0
2022070803,0,248,0
2022070804,0,242,0
2022070804,0,240,0
2022070804,0,242,0
2022070804,0,242,0
2022070804,0,244,0
2022070804,0,244,0
2022070805,0,236,0
2022070805,0,240,0
2022070805,0,238,0
2022070805,0,238,0
2022070805,0,236,0
2022070805,0,238,0
2022070806,0,236,0
2022070806,0,233,0
2022070806,0,233,0
2022070806,0,231,0
2022070806,0,236,0
2022070806,0,231,0
2022070807,0,229,0
2022070807,0,236,0
2022070807,0,231,0
2022070807,0,238,0
2022070807,0,236,0
2022070807,0,233,0
2022070808,0,236,0
2022070808,0,240,0
2022070808,0,242,0
2022070808,0,242,0
2022070808,0,242,0
2022070808,0,242,0
2022070809,0,240,0
2022070809,0,242,0
2022070809,0,246,0
2022070809,0,248,0
2022070809,0,250,0
2022070809,0,246,0
2022070810,0,255,0
2022070810,0,253,0
2022070810,0,257,0
2022070810,0,259,0
2022070810,0,259,0
2022070810,0,259,0
2022070811,0,261,0
2022070811,0,263,0
2022070811,0,268,0
2022070811,0,268,0
2022070811,0,270,0
2022070811,0,268,0
2022070812,0,270,0
2022070812,0,274,0
2022070812,0,274,0
2022070812,0,272,0
2022070812,0,278,0
2022070812,0,276,0
2022070813,0,274,0
2022070813,0,282,0
2022070813,0,280,0
2022070813,0,280,0
2022070813,0,280,0
2022070813,0,280,0
2022070814,0,282,0
2022070814,0,280,0
2022070814,0,280,0
2022070814,0,282,0
2022070814,0,285,0
2022070814,0,282,0
2022070815,0,282,0
2022070815,0,282,0
2022070815,0,282,0
2022070815,0,285,0
2022070815,0,285,0
2022070815,0,280,0
2022070816,0,282,0
2022070816,0,278,0
2022070816,0,278,0
2022070816,0,276,0
2022070816,0,276,0
2022070816,0,280,0
2022070817,0,274,0
2022070817,0,278,0
2022070817,0,278,0
2022070817,0,278,0
2022070817,0,278,0
2022070818,0,274,0
2022070818,0,274,0
2022070818,0,276,0
2022070818,0,274,0
2022070818,0,268,0
2022070818,0,270,0
2022070819,0,268,0
2022070819,0,268,0
2022070819,0,265,0
2022070819,0,261,0
2022070819,0,263,0
2022070819,0,263,0
2022070820,0,261,0
2022070820,0,257,0
2022070820,0,257,0
2022070820,0,255,0
2022070820,0,259,0
2022070820,0,255,0
2022070821,0,250,0
2022070821,0,253,0
2022070821,0,248,0
2022070821,0,250,0
2022070821,0,248,0
2022070821,0,248,0
2022070822,0,250,0
2022070822,0,248,0
2022070822,0,248,0
2022070822,0,242,0
2022070822,0,242,0
2022070822,0,246,0
2022070823,0,244,0
2022070823,0,242,0
2022070823,0,238,0
2022070823,0,240,0
2022070823,0,240,0
2022070823,0,246,0
2022070900,0,238,0
2022070900,0,242,0
2022070900,0,238,0
2022070900,0,238,0
2022070900,0,240,0
2022070900,0,238,0
2022070901,0,236,0
2022070901,0,231,0
2022070901,0,231,0
2022070901,0,229,0
2022070901,0,231,0
2022070901,0,229,0
2022070902,0,233,0
2022070902,0,229,0
2022070902,0,231,0
2022070902,0,227,0
2022070902,0,227,0
2022070902,0,227,0
2022070903,0,225,0
2022070903,0,227,0
2022070903,0,225,0
2022070903,0,225,0
2022070903,0,227,0
2022070903,0,221,0
2022070904,0,223,0
2022070904,0,223,0
2022070904,0,221,0
2022070904,0,223,0
2022070904,0,223,0
2022070904,0,218,0
2022070905,0,223,0
2022070905,0,214,0
2022070905,0,218,0
2022070905,0,218,0
2022070905,0,216,0
2022070905,0,214,0
2022070906,0,212,0
2022070906,0,216,0
2022070906,0,214,0
2022070906,0,214,0
2022070906,0,214,0
2022070906,0,208,0
2022070907,0,210,0
2022070907,0,210,0
2022070907,0,210,0
2022070907,0,212,0
2022070907,1,212,3207
2022070907,0,216,0
2022070908,0,218,0
2022070908,0,223,0
2022070908,0,223,0
2022070908,0,225,0
2022070908,0,227,0
2022070908,0,227,0
2022070909,0,229,0
2022070909,0,229,0
2022070909,0,229,0
2022070909,0,233,0
2022070909,0,238,0
2022070909,0,240,0
2022070910,0,242,0
2022070910,0,244,0
2022070910,0,244,0
2022070910,0,246,0
2022070910,0,246,0
2022070910,0,253,0
2022070911,0,250,0
2022070911,0,250,0
2022070911,0,250,0
2022070911,0,248,0
2022070911,0,257,0
2022070911,0,255,0
2022070912,0,263,0
2022070912,0,257,0
2022070912,0,263,0
2022070912,0,261,0
2022070912,0,263,0
2022070912,0,263,0
2022070913,0,270,0
2022070913,0,263,0
2022070913,0,263,0
2022070913,0,265,0
2022070913,0,265,0
2022070913,0,261,0
2022070914,0,265,0
2022070914,0,259,0
2022070914,0,265,0
2022070914,0,268,0
2022070914,0,263,0
2022070914,0,270,0
2022070915,0,270,0
2022070915,0,272,0
2022070915,0,272,0
2022070915,0,274,0
2022070915,0,274,0
2022070915,0,270,0
2022070916,0,272,0
2022070916,0,272,0
2022070916,0,263,0
2022070916,0,265,0
2022070916,0,265,0
2022070916,0,263,0
2022070917,0,261,0
2022070917,0,263,0
2022070917,0,259,0
2022070917,0,257,0
2022070917,0,255,0
2022070917,0,250,0
2022070918,0,250,0
2022070918,0,253,0
2022070918,0,246,0
2022070918,0,246,0
2022070918,0,246,0
2022070918,0,248,0
2022070919,0,250,0
2022070919,0,246,0
2022070919,0,244,0
2022070919,0,246,0
2022070919,0,242,0
2022070919,0,242,0
2022070920,0,242,0
2022070920,0,238,0
2022070920,0,240,0
2022070920,0,242,0
2022070920,0,238,0
2022070920,0,238,0
2022070921,0,238,0
2022070921,0,233,0
2022070921,0,238,0
2022070921,0,231,0
2022070921,0,233,0
2022070921,0,238,0
2022070922,0,238,0
2022070922,0,233,0
2022070922,0,238,0
2022070922,0,233,0
2022070922,0,233,0
2022070922,0,233,0
2022070923,0,231,0
2022070923,0,229,0
2022070923,0,236,0
2022070923,0,231,0
2022070923,0,227,0
2022070923,0,229,0
2022071000,0,229,0
2022071000,0,229,0
2022071000,0,227,0
2022071000,0,227,0
2022071000,0,225,0
2022071000,0,223,0
2022071001,0,225,0
2022071001,0,225,0
2022071001,0,225,0
2022071001,0,227,0
2022071001,0,225,0
2022071001,0,221,0
2022071002,0,221,0
2022071002,0,223,0
2022071002,0,221,0
2022071002,0,221,0
2022071002,0,223,0
2022071002,0,221,0
2022071003,0,223,0
2022071003,0,218,0
2022071003,0,216,0
2022071003,0,216,0
2022071003,0,218,0
2022071003,0,216,0
2022071004,0,216,0
2022071004,0,214,0
2022071004,0,216,0
2022071004,0,216,0
2022071004,0,216,0
2022071004,0,216,0
2022071005,0,214,0
2022071005,0,212,0
2022071005,0,216,0
2022071005,0,218,0
2022071005,0,212,0
2022071005,0,214,0
2022071006,0,214,0
2022071006,0,212,0
2022071006,0,212,0
2022071006,0,208,0
2022071006,0,208,0
2022071006,0,210,0
2022071007,0,208,0
2022071007,0,214,0
2022071007,0,214,0
2022071007,0,214,0
2022071007,0,212,0
2022071007,0,212,0
2022071008,0,216,0
2022071008,0,218,0
2022071008,0,221,0
2022071008,0,221,0
2022071008,0,223,0
2022071008,0,223,0
2022071009,0,229,0
2022071009,0,229,0
2022071009,0,233,0
2022071009,0,233,0
2022071009,0,238,0
2022071009,0,238,0
2022071010,0,236,0
2022071010,0,238,0
2022071010,0,242,0
2022071010,0,246,0
2022071010,0,246,0
2022071010,0,250,0
2022071011,0,248,0
2022071011,0,250,0
2022071011,0,253,0
2022071011,0,255,0
2022071011,0,250,0
2022071011,0,250,0
2022071012,0,253,0
2022071012,0,255,0
2022071012,0,261,0
2022071012,0,261,0
2022071012,0,261,0
2022071012,0,263,0
2022071013,0,268,0
2022071013,0,265,0
2022071013,0,270,0
2022071013,0,270,0
2022071013,0,276,0
2022071013,0,276,0
2022071014,0,276,0
2022071014,0,276,0
2022071014,0,276,0
2022071014,0,274,0
2022071014,0,276,0
2022071014,0,280,0
2022071015,0,274,0
2022071015,0,278,0
2022071015,0,280,0
2022071015,0,276,0
2022071015,0,278,0
2022071015,0,278,0
2022071016,0,276,0
2022071016,0,276,0
2022071016,0,276,0
2022071016,0,270,0
2022071016,0,272,0
2022071016,0,272,0
2022071017,0,268,0
2022071017,0,270,0
2022071017,0,265,0
2022071017,0,268,0
2022071017,0,261,0
2022071017,0,263,0
2022071018,0,263,0
2022071018,0,265,0
2022071018,0,263,0
2022071018,0,265,0
2022071018,0,265,0
2022071018,0,265,0
2022071019,0,259,0
2022071019,0,261,0
2022071019,0,261,0
2022071019,0,261,0
2022071019,0,259,0
2022071020,0,253,0
2022071020,0,257,0
2022071020,0,253,0
2022071020,0,255,0
2022071020,0,248,0
2022071020,0,246,0
2022071021,0,242,0
2022071021,0,244,0
2022071021,0,240,0
2022071021,0,238,0
2022071021,0,238,0
2022071021,0,238,0
2022071022,0,236,0
2022071022,0,229,0
2022071022,0,233,0
2022071022,0,231,0
2022071022,0,231,0
2022071022,0,233,0
2022071023,0,229,0
2022071023,0,229,0
2022071023,0,233,0
2022071023,0,233,0
2022071023,0,227,0
2022071023,0,229,0
2022071100,0,225,0
2022071100,0,227,0
2022071100,0,227,0
2022071100,0,225,0
2022071100,0,227,0
2022071100,0,223,0
2022071101,0,225,0
2022071101,0,227,0
2022071101,0,225,0
2022071101,0,221,0
2022071101,0,221,0
2022071101,0,225,0
2022071102,0,223,0
2022071102,0,223,0
2022071102,0,221,0
2022071102,0,221,0
2022071102,0,218,0
2022071102,0,221,0
2022071103,0,221,0
2022071103,0,218,0
2022071103,0,221,0
2022071103,0,221,0
2022071103,0,221,0
2022071103,0,216,0
2022071104,0,223,0
2022071104,0,214,0
2022071104,0,218,0
2022071104,0,221,0
2022071104,0,216,0
2022071104,0,214,0
2022071105,0,214,0
2022071105,0,214,0
2022071105,0,212,0
2022071105,0,212,0
2022071105,0,212,0
2022071105,0,214,0
2022071106,0,216,0
2022071106,0,218,0
2022071106,0,212,0
2022071106,0,214,0
2022071106,0,218,0
2022071106,0,218,0
2022071107,0,218,0
2022071107,0,225,0
2022071107,0,225,0
2022071107,0,225,0
2022071107,0,233,0
2022071107,0,238,0
2022071108,0,238,0
2022071108,0,244,0
2022071108,0,246,0
2022071108,0,255,0
2022071108,0,255,0
2022071108,0,255,0
2022071109,0,257,0
2022071109,0,261,0
2022071109,0,263,0
2022071109,0,268,0
2022071109,0,272,0
2022071109,0,270,0
2022071110,0,274,0
2022071110,0,276,0
2022071110,1,278,3207
2022071110,3,287,854
2022071110,2,291,887
2022071110,7,293,884
2022071111,6,297,913
2022071111,7,300,913
2022071111,6,302,913
2022071111,7,304,913
2022071111,7,308,913
2022071111,6,310,909
2022071112,7,312,909
2022071112,6,317,908
2022071112,7,314,908
2022071112,7,321,906
2022071112,5,325,910
2022071112,4,325,896
2022071113,7,327,904
2022071113,6,327,904
2022071113,7,323,904
2022071113,7,325,905
2022071113,6,325,906
2022071113,7,327,901
2022071114,7,327,903
2022071114,6,329,903
2022071114,7,329,902
2022071114,7,329,901
2022071114,6,334,901
